KO_ID	KO_function	5492_S3	5501_S5
K00227	Delta7-sterol 5-desaturase [EC:1.14.19.20]	0.0	5.019321477720879
K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	23.84740855979932	142.747146258998
K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	0.0	74.91351339622503
K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	4.5592896519549235	16.717390344787873
K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit	289.8250180507382	160.0797265610267
K00242	succinate dehydrogenase / fumarate reductase, membrane anchor subunit	231.94761980919185	190.59197132194274
K00246	fumarate reductase subunit C	4.809422031735089	0.0
K00247	fumarate reductase subunit D	4.929586471370575	0.0
K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	31.089780340164292	85.86681217897114
K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	348.04140631262885	350.903605713461
K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	48.24590623125133	143.2450905788448
K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	33.49947360948404	70.83959656025428
K00259	alanine dehydrogenase [EC:1.4.1.1]	0.0	26.9623009316887
K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	32.763388149719006	111.81558712193478
K00275	pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	128.84102060530776	154.92115160840893
K00278	L-aspartate oxidase [EC:1.4.3.16]	30.365269451255912	123.98877664683104
K00281	glycine dehydrogenase [EC:1.4.4.2]	0.0	58.37024331213961
K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	0.0	19.71142746484043
K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	149.00755462629522	359.67063076764384
K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	89.82081659958862	72.75604604278696
K00287	dihydrofolate reductase [EC:1.5.1.3]	82.07116733667134	167.9551719670345
K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	10.435754733637642	21.254578958731976
K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	120.15617464053182	94.01070269909177
K00299	FMN reductase [EC:1.5.1.38]	30.55371849206583	61.8435773345608
K00307	reticuline oxidase [EC:1.21.3.3]	0.0	39.54285883091018
K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	33.00976371361061	86.73181925723982
K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	18.06017680026962	0.0
K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	271.2958475107806	52.51029236962409
K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	101.24928309737882	87.90068211843669
K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	51.10988798949524	108.68919218657362
K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	0.0	21.885289006144724
K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	57.055031243540725	237.72234777836184
K00336	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	0.0	86.06163884283161
K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	38.60512951883176	147.94233619280988
K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	43.059890241087395	109.48102757563369
K00340	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	136.61174381639992	217.6387100908998
K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	47.57334673920189	120.38574595097049
K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	45.69041272625655	91.70805743082886
K00344	NADPH:quinone reductase [EC:1.6.5.5]	235.37594687229523	352.7089476668529
K00351	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	78.30376080522629	47.26306448641219
K00355	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	58.122467864676686	87.89642817632449
K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	87.93741745705707	68.81526399785307
K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	144.05651852516087	162.06948370352046
K00364	GMP reductase [EC:1.7.1.7]	44.90124882486601	68.86164944883002
K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	19.106002785246623	58.33001539380909
K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	45.2554271151598	95.81375257408534
K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	18.478882875849273	55.67561378897094
K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	58.42315625255717	100.64607541840792
K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	64.4047763999206	102.89711007392137
K00375	GntR family transcriptional regulator / MocR family aminotransferase	10.725673582637597	0.0
K00376	nitrous-oxide reductase [EC:1.7.2.4]	22.66048730380771	0.0
K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	0.0	16.843124442013085
K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	0.0	15.345969911234363
K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	41.253470045072376	88.96156477779903
K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	11.29450917696387	14.461033405535868
K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	25.66629780664446	114.06314481106426
K00389	putative membrane protein	9.4781423636439	2.3871219543176823
K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	90.6481569062467	11.327762234979629
K00405	cytochrome c oxidase cbb3-type subunit II	0.0	90.62712879767747
K00406	cytochrome c oxidase cbb3-type subunit III	93.87427782654825	127.79417067111612
K00407	cytochrome c oxidase cbb3-type subunit IV	147.49192986965411	169.79299150586758
K00410	ubiquinol-cytochrome c reductase cytochrome b/c1 subunit	10.174173010197107	20.642399782438158
K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	176.42928727046709	130.86518666144576
K00412	ubiquinol-cytochrome c reductase cytochrome b subunit	40.40260491511212	74.55845491280472
K00413	ubiquinol-cytochrome c reductase cytochrome c1 subunit	49.96903245213716	127.11993055852777
K00424	cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]	28.221827090838193	87.954817902303
K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	87.52529475408213	174.41152947856023
K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	99.72632360495533	91.39033263115128
K00428	cytochrome c peroxidase [EC:1.11.1.5]	44.930999228783506	47.13363975447774
K00432	glutathione peroxidase [EC:1.11.1.9]	286.92815520866964	341.73917699866786
K00433	non-heme chloroperoxidase [EC:1.11.1.10]	86.02357021622873	66.7085914326498
K00448	protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]	10.327021748063057	16.22066976171307
K00449	protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	7.7326720330208865	17.023285689002716
K00450	gentisate 1,2-dioxygenase [EC:1.13.11.4]	198.52192290791933	122.04455028201312
K00451	homogentisate 1,2-dioxygenase [EC:1.13.11.5]	61.85863915544827	56.913510943623464
K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	108.31481618698947	129.2389958865967
K00455	3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]	4.612081859988915	0.0
K00456	cysteine dioxygenase [EC:1.13.11.20]	13.56791947752627	0.0
K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	75.33716430442631	84.80824102240037
K00459	nitronate monooxygenase [EC:1.13.12.16]	129.0004706053779	201.57096857690095
K00467	lactate 2-monooxygenase [EC:1.13.12.4]	0.0	5.715433457059676
K00472	prolyl 4-hydroxylase [EC:1.14.11.2]	60.220649538437	120.87386152785486
K00477	phytanoyl-CoA hydroxylase [EC:1.14.11.18]	109.36230590471715	0.0
K00480	salicylate hydroxylase [EC:1.14.13.1]	41.798190459313986	74.72952554377375
K00481	p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	10.713025635812782	6.368811771344331
K00492	1,3,7-trimethyluric acid 5-monooxygenase [EC:1.14.13.212]	234.3373661751033	155.19433627446415
K00499	choline monooxygenase [EC:1.14.15.7]	174.63424485971456	86.43241166035592
K00500	phenylalanine-4-hydroxylase [EC:1.14.16.1]	53.407789151731144	123.29645242416747
K00507	stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	20.93068826231983	59.32897308762933
K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	59.51875110325784	104.36776973236653
K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	188.99179336821754	148.37229513643422
K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	69.04041886241062	129.1065021005357
K00528	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	42.72576619179872	107.82488438646035
K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	127.83408660957708	61.56753728270422
K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	252.84544487728652	242.01756672613348
K00540	F420H(2)-dependent quinone reductase [EC:1.1.98.-]	0.0	11.14563912427615
K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	120.99016987819249	166.57856522049485
K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	51.34037758905809	121.26967238822226
K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	70.72415218526498	187.33619050343356
K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	155.56620380454186	286.4178058686025
K00560	thymidylate synthase [EC:2.1.1.45]	133.41059677695753	118.37157234621625
K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	10.164136944894812	27.615737519152972
K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	7.8036221845162475	28.85845192332068
K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	19.99169896537366	89.77198931115765
K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	23.080535099347568	79.08538744713584
K00570	phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]	13.849501773173516	5.799288562531831
K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	261.3434518652048	251.21016081107595
K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	181.48717794923172	117.60279371189222
K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	176.92270031343062	404.2644534128082
K00588	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	0.0	3.301583537689948
K00595	precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]	35.6783015976521	108.87502535637952
K00598	trans-aconitate 2-methyltransferase [EC:2.1.1.144]	25.89902360614097	125.777374773279
K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	22.345057885964493	59.13931331236174
K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	96.92048304498675	75.42476342541826
K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	144.11687803377038	120.05665788126718
K00605	aminomethyltransferase [EC:2.1.2.10]	33.683110348036706	49.281278364953366
K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	51.06777587234444	92.71062806178548
K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	35.37407106907668	149.90017905726552
K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	0.0	122.97260894062988
K00612	carbamoyltransferase [EC:2.1.3.-]	117.03467209792689	136.16194674733404
K00615	transketolase [EC:2.2.1.1]	33.131412990002055	153.10192121387442
K00616	transaldolase [EC:2.2.1.2]	8.368182164569347	19.975638061234275
K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	0.0	75.97111333313548
K00625	phosphate acetyltransferase [EC:2.3.1.8]	61.03485887908459	47.35892386688591
K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	126.43869785096938	243.78866347430244
K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	43.15019693920856	97.88893819790098
K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	48.79803293967325	121.36187998277319
K00640	serine O-acetyltransferase [EC:2.3.1.30]	214.47173521719	143.97797293452336
K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	2.9266848043839078	126.49001691123647
K00643	5-aminolevulinate synthase [EC:2.3.1.37]	9.409464191281145	21.904130667554963
K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	49.200781492526275	100.08923633835923
K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	80.63341600652026	115.99074389529748
K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	64.42348892096553	29.894296539839925
K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	10.098661010837066	15.594310778378556
K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	70.9360544909792	96.06362796829283
K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	100.59715352792335	244.473839520266
K00657	diamine N-acetyltransferase [EC:2.3.1.57]	35.72701497700708	77.77464881795922
K00661	maltose O-acetyltransferase [EC:2.3.1.79]	56.908014515101776	143.34110535446416
K00662	aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]	12.351462492810798	17.877803594939937
K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	54.02109829033817	154.0225986030727
K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	11.559096353115255	0.0
K00673	arginine N-succinyltransferase [EC:2.3.1.109]	32.936362686987955	73.8885658642946
K00675	N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	7.969995459581011	23.394486660711433
K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	41.31817672635293	104.72655769928248
K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	117.56075154952148	199.90006284889068
K00684	leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	66.74317961535507	137.57266272834417
K00688	glycogen phosphorylase [EC:2.4.1.1]	17.613097819931603	1.0169641063225916
K00694	cellulose synthase (UDP-forming) [EC:2.4.1.12]	9.65027608973779	14.24621904106597
K00697	trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	33.81769380484448	93.93960941995624
K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	25.456649590463392	84.51285427491021
K00703	starch synthase [EC:2.4.1.21]	52.36244618593983	94.47737374587622
K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	0.0	22.702706321057672
K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]	49.25546999810401	95.50294285838928
K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	60.58713587316568	172.10400868760246
K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	85.13909052886561	29.483315228378295
K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	40.38721985956849	84.19996614914105
K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	83.6633237998422	162.0985620201505
K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	70.42308811579565	190.27873355709588
K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	0.0	91.30276746657671
K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	50.634632889993036	116.82028203157122
K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	151.75892135587966	169.46831277342213
K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	59.646876414657186	141.20784079496133
K00768	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]	79.76410669950712	120.2543205065358
K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	0.0	6.362498843552241
K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	0.0	106.31356947303414
K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	39.97792371330971	74.18286484576521
K00784	ribonuclease Z [EC:3.1.26.11]	70.0120208991894	58.469540810210866
K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	123.96392221878021	89.66292134330357
K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	106.54845080418629	155.4135599761919
K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	71.22001610335587	187.42286214592065
K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	131.9423257901118	61.555280490590974
K00793	riboflavin synthase [EC:2.5.1.9]	146.36044848241795	142.994904394346
K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	167.48795811809933	136.7125311727703
K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	18.99419278856331	114.1094719888616
K00796	dihydropteroate synthase [EC:2.5.1.15]	133.55983181573072	104.96143746193462
K00797	spermidine synthase [EC:2.5.1.16]	206.03607348342237	188.75308344148334
K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	51.74554123783947	142.10703480527337
K00799	glutathione S-transferase [EC:2.5.1.18]	1011.2077852647075	1343.3137250716698
K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	48.31004044534888	124.10569206954054
K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	31.970932562026118	38.9208509116539
K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	27.734925862081447	25.682447087710297
K00809	deoxyhypusine synthase [EC:2.5.1.46]	10.322281004203687	12.377553565821085
K00812	aspartate aminotransferase [EC:2.6.1.1]	47.185589670704175	117.40769510652683
K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	133.19198587144234	110.1681266365247
K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	81.98417021445199	162.57972366426696
K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	11.275063182340709	78.5810330775309
K00822	beta-alanine--pyruvate transaminase [EC:2.6.1.18]	59.89767070961772	105.76951164371526
K00824	D-alanine transaminase [EC:2.6.1.21]	34.7991709005303	20.81084812032431
K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	32.425954524528514	121.65814082795762
K00831	phosphoserine aminotransferase [EC:2.6.1.52]	64.07399770573271	99.37535103923655
K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]	26.78418309828393	73.12106923992218
K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	24.155664248255338	106.26718402205721
K00839	(S)-ureidoglycine---glyoxylate transaminase [EC:2.6.1.112]	0.0	26.334077206606377
K00845	glucokinase [EC:2.7.1.2]	15.605419629886622	35.044149939908
K00847	fructokinase [EC:2.7.1.4]	82.49176970979474	120.26690751333356
K00851	gluconokinase [EC:2.7.1.12]	135.574916299956	147.88880256513298
K00852	ribokinase [EC:2.7.1.15]	40.489637816530404	132.55167075280755
K00854	xylulokinase [EC:2.7.1.17]	27.57980514508289	99.80412509487526
K00855	phosphoribulokinase [EC:2.7.1.19]	14.293628969599094	0.0
K00856	adenosine kinase [EC:2.7.1.20]	40.513341535827266	190.78827423968693
K00857	thymidine kinase [EC:2.7.1.21]	142.44625778732706	38.84503750496921
K00858	NAD+ kinase [EC:2.7.1.23]	170.88796594524277	138.88107043033602
K00859	dephospho-CoA kinase [EC:2.7.1.24]	188.05895809348885	205.51447003688375
K00864	glycerol kinase [EC:2.7.1.30]	46.56389030994603	102.07580788036714
K00867	type I pantothenate kinase [EC:2.7.1.33]	2.119523965927227	0.0
K00868	pyridoxine kinase [EC:2.7.1.35]	36.89638653591928	81.33500412194522
